date,symbol,qty,price,side,fee,slip
2014-01-31,TPL,4137.0,10.536200000000001,LONG,20.68305688809422,0.007685607315995449
2014-01-31,PKG,674.0,64.60810000000001,LONG,3.370935177269852,0.008141978814757058
2014-01-31,ELS,2216.0,19.658900000000003,LONG,11.079237468920498,0.003909965828017444
2014-01-31,BP,929.0,46.892700000000005,LONG,4.6441120164562255,0.0026573634847211064
2014-01-31,MA,575.0,75.684,LONG,2.8774103125215698,0.004006740826819676
2014-01-31,AXON,2712.0,16.0712,LONG,13.559303390512605,0.011220868515971438
2014-01-31,NVR,38.0,1153.5286,LONG,1.0,0.11864163335273611
2014-01-31,FNV,899.0,48.46,LONG,4.494580236359802,0.01001132191600946
2014-01-31,PNR,873.0,49.9215,LONG,4.362732079642066,0.007235844185029125
2014-01-31,EIX,904.0,48.1636,LONG,4.52164477681961,0.003632724857691383
2014-01-31,UPS,457.0,95.23450000000001,LONG,2.2866997002166585,0.004497367854675817
2014-01-31,BX,1356.0,32.1188,LONG,6.780457032852202,0.002619606702385101
2014-01-31,MU,1890.0,23.0421,LONG,9.451493595990991,0.002084312424913505
2014-01-31,RGEN,2813.0,15.4923,LONG,14.067339305661008,0.0122533611936325
2014-01-31,STN,1431.0,30.4643,LONG,7.153824324955073,0.024267528801215577
2014-01-31,ROL,5205.0,8.3702,LONG,26.02268552330071,0.001976126328773906
2014-01-31,WFG,845.0,51.7948,LONG,4.223475803949426,0.23483641827191373
2014-01-31,ORLY,4988.0,8.732800000000001,LONG,24.938309112005438,0.0007569604960531478
2014-01-31,UGI,1506.0,28.9296,LONG,7.528081512415214,0.0029140640099401924
2014-01-31,GLW,2531.0,17.2116,LONG,12.653248835074514,0.001634965640727357
2014-02-28,AIZ,704.0,65.638,LONG,3.520313435817069,0.00803609411807154
2014-02-28,AX,1985.0,23.2847,LONG,9.926452021167528,0.009702937032049339
2014-02-28,AXON,2712.0,19.224800000000002,SHORT,13.56,0.005175043177917456
2014-02-28,BP,929.0,50.6071,SHORT,4.6450000000000005,0.0029491355089492277
2014-02-28,BX,1356.0,32.7016,SHORT,6.78,0.0030057650476460456
2014-02-28,CENX,3903.0,11.8467,LONG,19.51335901965154,0.006730489001940941
2014-02-28,CTAS,3084.0,14.987400000000001,LONG,15.418455537729516,0.0029233812369223885
2014-02-28,DXCM,4098.0,11.277800000000001,LONG,20.491190314206136,0.0027745716971952356
2014-02-28,EIX,904.0,52.366800000000005,SHORT,4.5200000000000005,0.0032057517334512283
2014-02-28,ELS,2216.0,20.122500000000002,SHORT,11.08,0.0024761491642685323
2014-02-28,ENPH,5726.0,8.0821,LONG,28.62926527790263,0.012057079055619337
2014-02-28,FNV,4.0,51.1531,LONG,1.0,0.003097069144885321
2014-02-28,FRO,2096.0,22.066200000000002,LONG,10.477921577899059,0.016220443676188138
2014-02-28,GLW,2531.0,19.268800000000002,SHORT,12.655000000000001,0.0012289488647041103
2014-02-28,GSAT,1357.0,34.0905,LONG,6.78526199097428,0.040546872547607055
2014-02-28,MA,575.0,77.7148,SHORT,2.875,0.005199185704271916
