date,symbol,qty,price,side,fee,slip
2014-01-31,PKG,568.0,64.6076,LONG,2.840455295084428,0.007643222606097399
2014-01-31,BX,1143.0,32.118700000000004,LONG,5.713424930839513,0.0024705453464675575
2014-01-31,PNR,735.0,49.921,LONG,3.6761743507303226,0.006771498843603394
2014-01-31,AXON,2285.0,16.0704,LONG,11.42549265644172,0.010397154882691778
2014-01-31,MU,1593.0,23.042,LONG,7.9641237874329,0.0019605546013255564
2014-01-31,ELS,1867.0,19.6587,LONG,9.335711628718087,0.003679432703309646
2014-01-31,RMBS,4119.0,8.9148,LONG,20.594097874573965,0.004803390311426647
2014-01-31,TPL,3486.0,10.5357,LONG,17.428189913726317,0.007206917029445959
2014-01-31,NVR,32.0,1153.5213,LONG,1.0,0.11127297261344868
2014-01-31,BP,783.0,46.892500000000005,LONG,3.9132738763585846,0.0025355091463132415
2014-01-31,FNV,757.0,48.4593,LONG,3.7872737267792367,0.009341466491565843
2014-01-31,NFLX,6276.0,5.848,LONG,31.37945122166283,0.00047383474366234537
2014-01-31,JAZZ,242.0,151.6813,LONG,1.2098998553504816,0.021282875965236224
2014-01-31,BAC,2191.0,16.750700000000002,LONG,10.954830570892778,0.0006678695226091865
2014-01-31,MPLX,812.0,45.2062,LONG,4.061185023796168,0.02394109487231528
2014-01-31,RGEN,2371.0,15.4914,LONG,11.853579590597803,0.011373417559258905
2014-01-31,KMB,350.0,104.82860000000001,LONG,1.7504953370133978,0.004889899804771365
2014-01-31,ROL,4386.0,8.3701,LONG,21.927527822365832,0.0018751787921895478
2014-01-31,BIIB,127.0,288.0009,LONG,1.0,0.02784967100455124
2014-01-31,HTHT,5523.0,6.6524,LONG,27.61363600707446,0.007325937589171931
2014-02-28,AXON,2285.0,19.2252,SHORT,11.425,0.004803605724901615
2014-02-28,BAC,2191.0,16.529400000000003,SHORT,10.955,0.0006030124688429018
2014-02-28,BBY,1483.0,25.951800000000002,LONG,7.4138843829642225,0.002096057839700436
2014-02-28,BIIB,127.0,313.77840000000003,SHORT,1.0,0.022254730933747364
2014-02-28,BP,783.0,50.607200000000006,SHORT,3.915,0.0028111649018017193
2014-02-28,BX,1143.0,32.7017,SHORT,5.715,0.002826570690068829
2014-02-28,CRUS,1999.0,19.2534,LONG,9.994168412873218,0.003385130117142281
2014-02-28,DXCM,3413.0,11.277600000000001,LONG,17.06321436344208,0.002568006543274814
2014-02-28,EA,1346.0,28.5924,LONG,6.729196990129747,0.0023843507374784827
2014-02-28,ELS,1867.0,20.122600000000002,SHORT,9.335,0.0023639394743475185
2014-02-28,ENPH,4768.0,8.081100000000001,LONG,23.839868890682705,0.011109283936316815
2014-02-28,EWBC,1078.0,35.6995,LONG,5.390522329722876,0.009529222334716812
2014-02-28,FNV,757.0,51.136900000000004,SHORT,3.7849999999999997,0.013115719544314355
2014-02-28,GSAT,1130.0,34.0874,LONG,5.650153948540661,0.03735417188287026
2014-02-28,HTHT,5523.0,6.8859,SHORT,27.615000000000002,0.006294759733651698
2014-02-28,INCY,599.0,64.2698,LONG,2.9938957663835892,0.00981535079071249
2014-02-28,JAZZ,242.0,151.92780000000002,SHORT,1.21,0.017201666761428466
2014-02-28,JBL,2079.0,18.5119,LONG,10.393719176002671,0.001931313367614542
2014-02-28,KMB,350.0,105.7564,SHORT,1.7500000000000002,0.006611497781389225
2014-02-28,KOF,397.0,97.0125,LONG,1.9839923888605697,0.04252023245187645
2014-02-28,MMYT,1488.0,25.895,LONG,7.442465839373673,0.044982382362131354
2014-02-28,MPLX,812.0,47.9048,SHORT,4.06,0.027100496484525137
2014-02-28,MU,1593.0,24.1888,SHORT,7.965000000000002,0.0012162496735650106
2014-02-28,NFLX,6276.0,6.3658,SHORT,31.38,0.000329568182042316
2014-02-28,NVR,32.0,1191.8364000000001,SHORT,1.0,0.16359940954716123
2014-02-28,PKG,568.0,72.875,SHORT,2.84,0.015022139760626158
2014-02-28,PNR,735.0,54.258500000000005,SHORT,3.6750000000000003,0.007210568750975077
2014-02-28,PODD,812.0,47.415600000000005,LONG,4.057957012187502,0.005632720595424504
2014-02-28,PPC,3428.0,11.229600000000001,LONG,17.13924878338854,0.004618114507356156
2014-02-28,QXO,3578.0,11.652700000000001,LONG,17.889103916169653,0.8981891397035346
2014-02-28,RGEN,2371.0,14.9604,SHORT,11.855,0.009603074319137738
2014-02-28,RIOT,2082.0,18.503,LONG,10.411956694097539,0.025422332095255757
2014-02-28,RMBS,4119.0,9.2157,SHORT,20.595,0.0042909548919417215
2014-02-28,ROL,4386.0,8.666,SHORT,21.93,0.004145981052940796
2014-02-28,SPXC,1419.0,27.1266,LONG,7.09499550220204,0.010606417749330615
2014-02-28,TPL,3486.0,14.161000000000001,SHORT,17.43,0.01662805202222434
2014-02-28,TSLA,2358.0,16.3216,LONG,11.787995082782208,0.0009746025457349069
2014-02-28,TX,1299.0,29.636100000000003,LONG,6.495197229838266,0.01612521834637221
2014-02-28,VICR,3573.0,10.792100000000001,LONG,17.863300088004593,0.022135182359486704
2014-02-28,ZG,1476.0,26.0802,LONG,7.3796389902142385,0.010092588159879103
2014-03-31,AVAV,592.0,40.2714,LONG,2.960976229367018,0.021387856014107146
2014-03-31,AX,1112.0,21.445500000000003,LONG,5.559383940852361,0.008012146155593413
2014-03-31,BBY,1483.0,25.7328,SHORT,7.415,0.002489297738797515
2014-03-31,CRUS,799.0,19.866500000000002,SHORT,3.99704865465413,0.003460223613979413
2014-03-31,DOX,513.0,46.464600000000004,LONG,2.56520217890707,0.0046286415494215475
2014-03-31,DXCM,1108.0,10.338000000000001,SHORT,5.538956167115814,0.001960062736918391
2014-03-31,EA,1346.0,29.0074,SHORT,6.73,0.0026376141179640634
2014-03-31,ENPH,1529.0,7.3535,SHORT,7.647161245649123,0.006469753086923999
2014-03-31,EWBC,425.0,36.4941,SHORT,2.1248138840541784,0.005853114749341378
2014-03-31,FRO,1213.0,19.6643,LONG,6.065103981273409,0.014282848371455123
2014-03-31,GSAT,530.0,39.722500000000004,SHORT,2.651778786615787,0.027452798581446315
2014-03-31,INCY,154.0,53.5146,SHORT,1.0,0.005354435622152542
2014-03-31,JBL,2079.0,17.997700000000002,SHORT,10.395,0.0022974762605999476
2014-03-31,KOF,171.0,105.4916,SHORT,1.0,0.02842518760295965
2014-03-31,MMYT,608.0,27.0576,SHORT,3.038992125848506,0.02238641380217043
2014-03-31,NOW,1989.0,11.9854,LONG,9.944867592792262,0.0014406042382905304
2014-03-31,PODD,309.0,47.4149,SHORT,1.5467293708978809,0.0051454810624620186
2014-03-31,PPC,1649.0,13.392800000000001,SHORT,8.243167275405153,0.00292833182972996
2014-03-31,QXO,3578.0,17.0396,SHORT,17.89,0.5708298904264275
2014-03-31,RIOT,812.0,18.732200000000002,SHORT,4.058156679019251,0.030742025032476812
2014-03-31,SPXC,456.0,24.7514,SHORT,2.280924540958644,0.0050589136415027484
2014-03-31,TSLA,643.0,13.8961,SHORT,3.2138850727565504,0.0005159564299745081
2014-03-31,TX,493.0,29.5668,SHORT,2.46595019499586,0.013182006244449035
2014-03-31,VICR,1236.0,10.1876,SHORT,6.180755565487994,0.012433339915047956
2014-03-31,ZG,1476.0,27.4632,SHORT,7.379999999999999,0.010142712603122111
2014-04-30,AGX,922.0,24.973000000000003,LONG,4.610342694477661,0.015408415435458733
2014-04-30,AVAV,89.0,33.7764,LONG,1.0,0.006448663592084064
2014-04-30,AX,30.0,20.1554,LONG,1.0,0.0028992375045128116
2014-04-30,CRUS,168.0,22.298000000000002,SHORT,1.0,0.0020138607724997566
2014-04-30,DOX,513.0,46.5245,SHORT,2.565,0.00554567676361528
2014-04-30,DXCM,533.0,8.1113,LONG,2.66282483531139,0.0012656211773837164
2014-04-30,EA,813.0,28.302500000000002,LONG,4.065839555278282,0.0024952086000427833
2014-04-30,ENPH,3239.0,7.5362,SHORT,16.195,0.01382799449591571
2014-04-30,EWBC,653.0,34.5033,SHORT,3.265,0.0066537222504810065
2014-04-30,FRO,1213.0,16.9816,SHORT,6.065,0.018370094966761202
2014-04-30,GLW,1101.0,20.9111,LONG,5.50278619867888,0.001118876315398047
2014-04-30,GSAT,17.0,39.4371,SHORT,1.0,0.012853435073798485
2014-04-30,INCY,29.0,48.563300000000005,LONG,1.0,0.0033174097344500246
2014-04-30,KOF,226.0,111.9307,SHORT,1.1300000000000001,0.02934376980202348
2014-04-30,LAMR,466.0,49.3596,LONG,2.3313523629535093,0.0049132402934708545
2014-04-30,MMYT,206.0,21.2051,LONG,1.0300735919950625,0.01514197383479688
2014-04-30,MU,881.0,26.1219,LONG,4.405178384930145,0.001883570730477921
2014-04-30,NOW,1989.0,9.942400000000001,SHORT,9.945,0.0015706192056213597
2014-04-30,PODD,109.0,37.6353,LONG,1.0,0.005256183753779339
2014-04-30,PPC,135.0,13.9961,SHORT,1.0,0.0015137870550791428
2014-04-30,RIOT,273.0,14.937600000000002,LONG,1.3669396859292755,0.027142883130263563
2014-04-30,SPXC,963.0,25.6385,SHORT,4.815,0.006826659947416328
2014-04-30,TSLA,55.0,13.8589,SHORT,1.0,0.00046442014356240155
2014-04-30,VICR,416.0,8.3725,LONG,2.0785477768391605,0.012488435208812222
2014-04-30,YPF,809.0,28.4662,LONG,4.042981708164981,0.006161358167573788
2014-04-30,ZG,679.0,33.9042,LONG,3.3944633939169186,0.006840774267677621
2014-05-30,AGX,97.0,28.568900000000003,SHORT,1.0,0.006058516205022589
2014-05-30,AVAV,53.0,32.1269,LONG,1.0,0.00685460185130791
2014-05-30,AX,86.0,19.2104,LONG,1.0,0.002914406457158611
2014-05-30,CRUS,1032.0,22.1261,SHORT,5.16,0.0039053634067222637
2014-05-30,DXCM,44.0,8.439400000000001,SHORT,1.0,0.0005902146714741092
2014-05-30,EA,142.0,35.126200000000004,SHORT,1.0,0.003795481484767453
